CATEGORY,title,alt words,DESC_ID,DESCRIPTION
,e book reader,kobo e reader kindle,237,"Electronic equipment is now collected right at your curbside on your scheduled Garbage Bin collection day.  Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin. Large items can be put on the ground.  Small items should be put in an open cardboard box or clear plastic bag (it is preferable if small items are not put out as single items).  If the weather is bad, please put the items out on your next Garbage Bin collection day.  Computers, monitors, printers, fax machines and televisions are also accepted at  <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a> or <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank"">Community Environment Days</a>.  Always remember to protect your privacy. Clear all personal information from computers, cell phones and electronics prior to collection/drop-off/donation._x000D_
"
,computer,laptop pc desktop computer computer tower lap top portable computer monitor notebook notepad computer terminal,237,"Electronic equipment is now collected right at your curbside on your scheduled Garbage Bin collection day.  Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin. Large items can be put on the ground.  Small items should be put in an open cardboard box or clear plastic bag (it is preferable if small items are not put out as single items).  If the weather is bad, please put the items out on your next Garbage Bin collection day.  Computers, monitors, printers, fax machines and televisions are also accepted at  <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a> or <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank"">Community Environment Days</a>.  Always remember to protect your privacy. Clear all personal information from computers, cell phones and electronics prior to collection/drop-off/donation._x000D_
"
,computer accessories,keyboard mouse speaker headset modem keyboard computer peripheral disk drive accessory,237,"Electronic equipment is now collected right at your curbside on your scheduled Garbage Bin collection day.  Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin. Large items can be put on the ground.  Small items should be put in an open cardboard box or clear plastic bag (it is preferable if small items are not put out as single items).  If the weather is bad, please put the items out on your next Garbage Bin collection day.  Computers, monitors, printers, fax machines and televisions are also accepted at  <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a> or <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank"">Community Environment Days</a>.  Always remember to protect your privacy. Clear all personal information from computers, cell phones and electronics prior to collection/drop-off/donation._x000D_
"
,fax machine,fax facsimile fax copier,237,"Electronic equipment is now collected right at your curbside on your scheduled Garbage Bin collection day.  Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin. Large items can be put on the ground.  Small items should be put in an open cardboard box or clear plastic bag (it is preferable if small items are not put out as single items).  If the weather is bad, please put the items out on your next Garbage Bin collection day.  Computers, monitors, printers, fax machines and televisions are also accepted at  <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a> or <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank"">Community Environment Days</a>.  Always remember to protect your privacy. Clear all personal information from computers, cell phones and electronics prior to collection/drop-off/donation._x000D_
"
,audio electronics,turntable turntables turn table radio radios receivers tuner tuners stereo stereos electronic,237,"Electronic equipment is now collected right at your curbside on your scheduled Garbage Bin collection day.  Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin. Large items can be put on the ground.  Small items should be put in an open cardboard box or clear plastic bag (it is preferable if small items are not put out as single items).  If the weather is bad, please put the items out on your next Garbage Bin collection day.  Computers, monitors, printers, fax machines and televisions are also accepted at  <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a> or <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank"">Community Environment Days</a>.  Always remember to protect your privacy. Clear all personal information from computers, cell phones and electronics prior to collection/drop-off/donation._x000D_
"
,iv bag and tubing,,240,"This medical waste is acceptable in your Garbage Bin.  Please place the items inside two plastic bags (double-bagged).  Place in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20 kgs/44 lbs) affixed with a City-issued garbage bag tag.  For details regarding proper disposal of this item, please read more about <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Home Healthcare Waste</a>.  Syringes are considered Hazardous Waste and should not be placed in the garbage."
,catheter,catheter bag catheter line,240,"This medical waste is acceptable in your Garbage Bin.  Please place the items inside two plastic bags (double-bagged).  Place in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20 kgs/44 lbs) affixed with a City-issued garbage bag tag.  For details regarding proper disposal of this item, please read more about <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Home Healthcare Waste</a>.  Syringes are considered Hazardous Waste and should not be placed in the garbage."
,dialysis waste,dialysis tube tubing dialysis bag,240,"This medical waste is acceptable in your Garbage Bin.  Please place the items inside two plastic bags (double-bagged).  Place in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20 kgs/44 lbs) affixed with a City-issued garbage bag tag.  For details regarding proper disposal of this item, please read more about <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Home Healthcare Waste</a>.  Syringes are considered Hazardous Waste and should not be placed in the garbage."
,bandage and gauze,band aid,240,"This medical waste is acceptable in your Garbage Bin.  Please place the items inside two plastic bags (double-bagged).  Place in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20 kgs/44 lbs) affixed with a City-issued garbage bag tag.  For details regarding proper disposal of this item, please read more about <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Home Healthcare Waste</a>.  Syringes are considered Hazardous Waste and should not be placed in the garbage."
,colostomy bag,,240,"This medical waste is acceptable in your Garbage Bin.  Please place the items inside two plastic bags (double-bagged).  Place in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20 kgs/44 lbs) affixed with a City-issued garbage bag tag.  For details regarding proper disposal of this item, please read more about <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Home Healthcare Waste</a>.  Syringes are considered Hazardous Waste and should not be placed in the garbage."
,medical waste healthcare waste,cast splint support catheters dialysis waste colostomy bag gastric tube nasal tube iv bag iv tubing sponge home health care waste,240,"This medical waste is acceptable in your Garbage Bin.  Please place the items inside two plastic bags (double-bagged).  Place in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20 kgs/44 lbs) affixed with a City-issued garbage bag tag.  For details regarding proper disposal of this item, please read more about <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Home Healthcare Waste</a>.  Syringes are considered Hazardous Waste and should not be placed in the garbage."
,gastric and nasal tubes,,240,"This medical waste is acceptable in your Garbage Bin.  Please place the items inside two plastic bags (double-bagged).  Place in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20 kgs/44 lbs) affixed with a City-issued garbage bag tag.  For details regarding proper disposal of this item, please read more about <a href=""http://www.toronto.ca/hhw"" target=""_blank"">Home Healthcare Waste</a>.  Syringes are considered Hazardous Waste and should not be placed in the garbage."
,christmas tree real,,245,"Christmas tree collection occurs in the month of January.  Please refer to your Collection Calendar for specified Christmas tree collection days on your street.  When placing your tree out for collection, please remove all decorations, tinsel, etc and do not place out in any type of bag.  Alternatively this item can also be taken to a <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depot</a>.   "
,photocopier,copier,246,"Electronic equipment is now collected right at your curbside.  Please set out these items for pick up 0.5 metre (2 feet) away from your Garbage Bin.  Large items can be put on the ground.  Small items should be put in an open cardboard box or clear plastic bag (it is preferable if small items are not put out as single items).  If the weather is bad, please put the items out on your next Garbage Bin collection day.  "
,barbeque,bbq bbq grill,248,"Scrap metal is now collected right at your curbside on your scheduled Garbage Bin collection day.  Please set out this item for pick up 0.5 metre (2 feet) away from your Garbage Bin. To set out your BBQ properly for collection, please remove the propane tank and briquettes.  The briquettes are considered garbage and should be placed in your Garbage Bin ensuring the lid closes or in a garbage bag (weighing less than 20 kgs/44 lbs) affixed with a City-issued garbage bag tag.   The propane tank is Household Hazardous Waste (HHW).  You can take the tank to <a href=""http://www.toronto.ca/garbage/depots.htm"" target=""_blank"">Recycling and Solid Waste Depots</a> across the city or your local <a href=""http://www.toronto.ca/environment_days/index.htm"" target=""_blank"">Community Environment Day</a>.  "
